"Cluster" "Outcome.Grp" "Outcome" "Trt.Grp" "Count" "Exposure"
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_50" 2 67 117646.014230641
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_33" 2 102 148107.062519201
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_60" 2 26 46271.9628104464
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_134" 2 84 165682.451712868
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_56" 1 96 158559.928206081
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_32" 4 45 77993.0361549484
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_65" 2 93 165505.468320331
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_65" 1 39 76100.502979737
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_131" 2 6 12692.1371608752
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_105" 4 70 118739.560243367
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_49" 3 88 118234.481727277
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_128" 2 35 74926.2953935738
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_27" 3 85 147983.487838233
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_50" 4 67 117646.014230641
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_5" 1 66 115298.28396221
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_103" 2 86 166248.332294856
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_65" 1 69 116154.214949607
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_88" 2 27 44748.4997855798
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_13" 4 81 150677.635336646
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_36" 2 49 72982.2903736434
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_118" 2 86 165605.296983593
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_142" 4 24 44848.9179690794
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_103" 2 76 151307.105454439
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_65" 3 73 118398.712316327
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_8" 4 67 118175.991183221
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_138" 1 68 115209.32326583
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_108" 4 22 44562.2761348561
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_122" 4 84 165295.084798704
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_144" 3 41 76312.521753909
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_31" 1 55 118438.32424649
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_136" 1 80 145528.965763938
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_124" 2 81 118508.384944476
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_110" 3 89 146332.409161982
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_84" 4 36 75443.5118708323
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_84" 4 5 11549.5036036804
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_67" 1 53 74643.237484405
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_131" 3 86 117635.006266376
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_80" 4 68 115999.714409536
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_91" 1 80 144005.573439428
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_11" 2 8 12216.5121269674
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_38" 1 27 44180.5108093817
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_27" 3 49 77031.4049928852
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_123" 3 59 116906.817721293
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_86" 4 73 116099.375758244
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_96" 2 71 118517.727799522
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_101" 1 8 12711.8619224856
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_101" 4 7 11983.287845459
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_148" 4 24 42642.9002255032
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_108" 1 93 158711.051654322
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_5" 4 38 75660.6982038741
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_29" 4 24 43388.1926321109
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_113" 4 15 47323.4988408582
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_18" 1 60 116746.705926645
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_138" 4 27 42853.267686236
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_71" 1 90 142066.956549195
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_151" 4 70 119585.468682651
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_126" 2 72 115015.299740604
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_91" 2 82 153168.498416457
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_58" 3 104 163705.293699917
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_86" 2 73 116099.375758244
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_20" 2 11 11838.1204948251
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_32" 3 92 148369.815550607
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_3" 3 91 148562.025258057
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_85" 4 22 43546.5406186373
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_155" 2 70 117762.595369226
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_16" 2 61 120793.861679545
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_76" 2 7 13945.5920539631
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_42" 4 24 45305.1901078792
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_14" 2 45 75340.1061961257
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_106" 4 93 164570.097902516
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_104" 4 8 11546.202571179
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_154" 4 6 13335.2485805353
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_43" 1 25 43639.8621286213
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_21" 1 76 144281.926178942
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_90" 3 80 117609.555473277
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_42" 1 22 41781.6759386094
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_108" 3 17 12252.8593146093
"720.0-900.0" "Bdy-sys_8" "Adv-Ev_64" 3 30 43033.3569969648
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_55" 4 62 117459.127026906
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_84" 3 102 165004.496057087
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_92" 4 47 76282.0266286543
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_32" 4 27 43005.7929174326
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_49" 1 52 77538.2114014879
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_149" 1 88 159617.134855532
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_133" 1 4 13219.8703029517
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_145" 4 10 13425.0561780198
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_72" 3 66 121309.0160073
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_77" 3 77 118769.2808245
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_17" 4 7 12170.3112101505
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_153" 3 107 164963.837365333
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_132" 3 29 40849.4231017085
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_87" 2 87 150561.868675522
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_18" 3 20 13021.886227934
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_10" 2 10 13205.7898249379
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_34" 4 68 115385.223497466
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_140" 2 66 119318.515787853
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_107" 2 86 150530.762052584
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_8" 1 110 157215.620852845
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_2" 3 47 78305.518594294
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_145" 1 18 41021.349710191
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_37" 4 69 118643.54986799
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_53" 2 43 79730.144304925
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_92" 4 87 146588.680094215
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_99" 2 24 43138.0320586124
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_112" 1 64 115506.356600274
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_138" 2 90 164914.953486506
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_6" 3 75 116946.854031943
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_133" 4 82 149117.192094076
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_48" 1 82 145903.356132773
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_17" 1 68 143350.169712647
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_70" 3 17 12864.794163758
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_41" 2 7 12362.1341448025
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_150" 4 19 42246.5905401919
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_146" 1 50 119420.127696797
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_52" 3 52 72972.8162413705
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_64" 4 87 148965.540126367
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_92" 3 97 146588.680094215
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_104" 2 20 42237.2893061543
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_137" 3 83 148368.39058804
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_133" 4 43 75724.4910715947
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_69" 2 5 11639.0831147669
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_150" 3 16 13667.5622511558
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_89" 4 20 44156.3624927139
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_49" 4 53 74148.0843068297
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_125" 1 77 142860.141730926
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_110" 1 26 44694.0191155792
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_134" 3 86 151749.496450226
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_38" 3 87 119024.325614605
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_95" 4 91 151490.739263981
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_62" 1 10 12496.9831255987
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_39" 1 25 39740.7237045679
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_59" 4 41 77377.0233062869
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_94" 3 82 151624.75015599
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_104" 1 50 78838.6876532348
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_67" 3 48 79974.0004665818
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_125" 4 91 164834.235699568
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_66" 1 36 76921.6411801615
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_116" 1 94 159261.924087389
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_98" 4 61 121233.286310979
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_34" 4 19 41753.0157511943
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_59" 3 75 117770.603034533
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_68" 2 2 15106.9814042255
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_150" 3 29 42246.5905401919
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_93" 2 74 116516.927377814
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_82" 1 75 161035.880876978
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_113" 2 77 149957.468862372
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_56" 4 89 151023.770692422
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_98" 1 76 144775.081979703
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_132" 2 53 73800.324549875
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_134" 4 23 44233.4906092505
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_68" 2 97 164879.350984762
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_86" 3 26 42946.3999587424
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_128" 1 7 10998.836787449
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_76" 1 65 115042.694102457
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_80" 1 62 118169.128672982
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_144" 3 82 116265.416087539
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_131" 3 94 149878.390911645
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_84" 3 82 118164.870361903
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_44" 2 105 163627.713141599
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_81" 1 25 41086.7808818439
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_139" 3 78 120508.667974999
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_49" 3 63 74148.0843068297
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_24" 2 186 156340.068800554
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_107" 2 38 44097.8196559316
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_50" 1 23 39880.2870282122
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_147" 1 9 13146.8231168149
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_6" 1 61 114281.875718763
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_120" 3 100 147900.730682363
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_2" 1 34 73893.1469894243
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_87" 1 102 158584.276492366
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_130" 3 33 39819.2407146482
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_47" 2 94 165463.591324973
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_48" 3 94 146820.513544088
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_40" 3 71 117229.837175149
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_33" 4 58 74542.9286460308
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_147" 4 99 164985.026967418
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_141" 3 38 44221.2382836413
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_67" 4 79 165984.648712426
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_106" 1 94 140748.375310926
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_97" 1 27 40712.0178514702
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_76" 2 76 119061.960277959
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_74" 1 65 116536.836867574
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_101" 2 68 117179.492542162
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_71" 2 62 149237.191577704
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_36" 3 85 118095.532507807
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_122" 1 63 112751.956666655
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_144" 3 15 14080.8515061907
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_31" 1 13 12641.3984099323
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_150" 3 73 115758.937757208
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_94" 4 38 77126.0832092369
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_103" 3 28 46289.5026599941
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_133" 2 98 164302.092161725
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_142" 2 68 121083.002886257
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_96" 3 93 150797.531259935
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_146" 2 60 122426.281229666
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_23" 1 32 78385.3361421633
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_36" 2 6 10210.0196971471
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_35" 2 39 79149.9213615245
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_87" 2 83 165912.806824515
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_8" 3 34 41222.57065671
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_151" 1 57 117314.32646256
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_138" 2 70 119814.458796782
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_151" 3 55 78911.2659484306
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_29" 3 103 164572.494358693
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_68" 1 17 40151.8969085999
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_20" 4 27 40810.951022076
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_32" 3 55 77993.0361549484
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_49" 2 88 165271.774788631
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_75" 2 82 166096.670200247
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_24" 4 16 36643.1896222846
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_14" 1 44 77254.6125091576
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_103" 4 76 151307.105454439
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_107" 4 83 165122.273958049
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_139" 2 65 150651.713282661
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_21" 1 5 11892.7722681535
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_34" 3 100 164552.219087343
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_94" 4 82 119406.576649181
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_114" 1 76 143549.306842753
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_58" 2 94 163705.293699917
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_8" 4 7 11180.4177125543
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_144" 1 21 40875.0905835624
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_135" 1 91 158781.754619994
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_93" 2 18 43377.1861645497
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_99" 2 68 119134.895876743
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_79" 3 61 76995.3658321931
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_55" 4 31 41390.2326729923
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_116" 1 68 115066.891229748
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_155" 2 82 149046.947808137
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_40" 1 82 146037.436939165
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_45" 4 56 71820.3451207168
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_34" 4 90 164552.219087343
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_86" 1 51 117513.08837585
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_149" 2 95 148566.246409523
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_57" 1 46 73669.679692277
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_70" 1 91 158971.506654475
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_128" 3 74 116033.501605909
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_19" 1 20 42766.6656967696
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_41" 4 62 119357.919474631
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_104" 4 20 42237.2893061543
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_75" 2 78 152202.235973621
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_7" 1 44 77091.5430399782
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_139" 3 17 13556.3558869994
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_154" 2 21 43808.2175283813
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_116" 1 29 43001.3751333736
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_21" 1 46 72879.2168834168
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_119" 1 33 76660.2874980023
"720.0-900.0" "Bdy-sys_8" "Adv-Ev_63" 4 23 42132.3635607828
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_66" 3 88 147083.507732622
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_85" 3 63 78940.5151263862
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_93" 3 18 12652.8613398558
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_108" 1 41 76331.3442347008
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_112" 1 43 75650.7998408124
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_121" 2 19 45093.1793994084
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_102" 4 18 43340.8863389148
"720.0-900.0" "Bdy-sys_8" "Adv-Ev_66" 4 19 43147.3194604871
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_87" 1 7 12799.1767061998
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_24" 4 59 98391.0322573806
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_116" 3 19 14321.0959343719
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_99" 4 94 164061.003874437
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_72" 2 23 44857.6886734917
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_67" 4 81 152209.343825167
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_20" 1 66 113916.903492433
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_109" 4 92 164293.911159315
"720.0-900.0" "Bdy-sys_8" "Adv-Ev_64" 4 20 43033.3569969648
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_28" 2 66 114904.241213207
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_15" 2 109 163595.006479348
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_72" 3 93 166213.572642507
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_45" 1 77 160178.507840183
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_118" 4 43 79021.2858250316
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_36" 4 49 72982.2903736434
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_51" 3 35 43272.9543082137
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_138" 3 53 78718.1677523761
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_66" 4 7 13211.3138589094
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_43" 3 117 163842.991345254
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_112" 1 27 39287.8009987045
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_122" 1 7 12485.2380687003
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_51" 3 102 149942.101517143
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_21" 2 23 36140.0959424097
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_54" 4 5 11988.6512483952
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_15" 4 33 74912.1855358924
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_106" 1 62 111546.821633576
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_104" 1 74 144893.021059141
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_130" 2 70 114758.032592045
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_143" 1 39 74445.8976012655
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_71" 1 3 12771.6069846986
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_62" 3 54 75375.3881879239
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_109" 3 73 120046.915009694
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_6" 1 9 12429.6242790798
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_39" 3 97 165386.574056533
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_62" 1 54 117258.815412122
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_128" 3 45 74926.2953935738
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_74" 3 34 41661.691160372
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_22" 2 110 133366.613187078
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_128" 4 86 147826.085499908
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_140" 2 21 42044.3496243455
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_114" 2 73 166802.428016574
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_42" 2 37 79524.5373151142
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_145" 3 37 46183.5175057359
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_77" 3 31 44060.3663584444
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_37" 2 44 77169.06117703
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_147" 4 9 13102.4491950921
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_123" 4 93 147848.027905942
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_95" 3 35 44611.243550812
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_63" 3 48 71535.8560777195
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_152" 4 49 76210.3248704553
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_68" 1 47 73556.8159639884
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_119" 3 75 117839.86539969
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_130" 4 9 10944.773470352
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_76" 1 26 41195.1283404593
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_13" 3 18 12913.8096844153
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_140" 3 76 119318.515787853
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_119" 3 93 165963.156693779
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_6" 4 7 12688.6688588696
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_22" 4 3 10853.091495738
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_52" 4 72 115084.005770803
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_56" 3 62 120028.91523112
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_80" 2 68 115999.714409536
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_3" 4 64 117321.95655291
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_97" 2 68 118464.590966381
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_153" 1 73 143778.867334476
