Cluster  	  Outcome.Grp  	  Outcome  	  Trt.Grp  	  Count  	  Exposure  
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	66	119160.40153796
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	60	107185.19613717
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	55	109072.155105034
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	50	96971.5862660858
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	73	96845.7917955272
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	60	87015.8169515107
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	35	87004.5465563749
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	44	77677.5463859302
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	45	79786.9372644139
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	29	71432.2696874538
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	51	70662.6051286916
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_81  	1	28	65833.3758119376
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_81  	2	38	63295.2224648472
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	75	161035.880876978
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	90	165884.372822661
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	104	144890.397456667
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	81	150729.009142193
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	68	128704.39587162
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	75	135195.075624897
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	71	116428.223558847
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	65	122947.77224013
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	55	104273.274534155
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	62	110940.400928115
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	63	92935.1689193447
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	63	99448.8439504018
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	49	83778.9426324206
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	52	90199.8771112441
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	38	76466.1380012218
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	38	81577.210479114
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	42	68891.7701624422
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	38	74631.8618399461
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_82  	1	41	60659.6062455037
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_82  	2	36	67651.7623135292
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	81	159808.570498211
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	101	164836.588394555
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	73	145828.501282695
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	76	148669.042508731
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	89	131396.2412889
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	65	135240.676525733
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	60	117820.878053201
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	74	123711.263183003
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	52	107623.253622906
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	54	111150.027917202
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	73	95665.7907980791
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	50	101526.230240201
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	48	86025.491622792
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	51	92413.9702256189
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	37	77966.767894703
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	50	82820.2559744394
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	37	70663.7026277185
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	35	75509.5059351575
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_83  	1	43	63467.7255148176
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_83  	2	33	69038.0072039273
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	87	159580.280507974
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	92	165004.496057087
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	86	143806.720310112
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	83	149481.876198561
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	69	129468.708834442
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	83	134252.642505512
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	57	118575.906399226
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	61	121339.939176583
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	63	107613.38086506
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	69	109913.808360786
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	47	96998.5931596393
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	55	97444.2914072994
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	38	90091.8135691799
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	48	89025.6558942617
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	52	81114.5328473984
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	56	79070.4234784478
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	37	73086.4035841002
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	37	70880.6898137784
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_84  	1	35	66501.1088453533
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_84  	2	39	63912.7959356179
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	72	160981.154091579
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	81	165678.629393288
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	86	147458.224685381
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	75	151226.231714503
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	66	131757.263933738
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	63	139878.279387385
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	58	121211.712534053
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	77	126570.618307914
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	52	110702.821374084
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	61	113901.131569263
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	49	102078.712133652
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	66	102483.53733285
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	52	92613.4372320635
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	57	90943.7605735815
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	42	83709.1644769069
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	43	81586.9891839468
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	39	76710.3141210077
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	39	74808.3859907922
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_85  	1	40	69706.4919482892
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_85  	2	36	67037.7386849439
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	90	159138.979853206
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	91	165331.741623753
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	71	145073.533035131
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	93	148303.157689336
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	56	133183.023612749
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	81	132371.55205584
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	80	120339.915419468
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	63	118939.505841813
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	59	107107.335171124
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	56	108786.023603158
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	48	97770.4346355378
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	56	98372.3835341746
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	54	89031.4626123937
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	61	86973.2450719385
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	47	79435.2412870801
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	45	78236.6930620502
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	47	71546.6824973507
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	49	69795.7582691787
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_86  	1	34	63642.6077222086
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_86  	2	32	62181.9835099637
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	102	158584.276492366
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	83	165912.806824515
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	79	142327.026869329
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	87	150561.868675522
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	78	126403.051466937
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	71	136074.485553158
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	58	114850.812247906
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	81	121938.383998113
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	55	104032.230047722
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	77	107684.929159513
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	48	94331.6751953302
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	52	95102.5970611649
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	50	86086.7571960835
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	47	86634.960316577
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	44	77270.6065936124
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	46	78810.3870543057
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	41	69818.1521582859
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	41	70383.5748224268
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_87  	1	23	63993.8009879765
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_87  	2	35	64184.289745639
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	93	158625.140934237
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	87	165577.274387071
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	96	141376.822905227
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	81	150285.048205983
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	85	125242.881155912
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	69	136472.436716421
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	65	111551.019746798
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	67	124494.916395382
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	68	99174.854012766
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	62	112618.223091085
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	45	89497.4321497225
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	54	101579.664684468
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	46	80769.936948685
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	57	91416.7036205661
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	37	73576.3779867566
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	47	81884.7641483312
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	35	66278.8936352312
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	34	74927.3497125162
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_88  	1	42	59140.8731575756
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_88  	2	51	67502.7457071861
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	86	159508.8826023
0.0-180.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	100	164072.401371174
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	76	145335.967089192
180.0-360.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	74	149241.256179685
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	83	130731.136773378
360.0-540.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	69	135327.501408948
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	66	116561.955741835
540.0-720.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	76	123575.498190654
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	61	105300.585837283
720.0-900.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	58	110502.526567618
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	58	93712.1296075754
900.0-1080.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	53	100893.396157545
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	45	84842.2259828566
1080.0-1260.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	49	90274.1992350188
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	32	77514.9589937552
1260.0-1440.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	38	83025.1894321706
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	39	71585.4199293531
1440.0-1620.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	38	75773.4723342053
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_89  	1	47	63541.5713039105
1620.0-1800.0  	  Bdy-sys_10  	  Adv-Ev_89  	2	37	69210.082983214
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	99	158636.849877481
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	95	165211.74002463
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	71	142987.041894405
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	79	150054.79263389
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	77	129897.652316491
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	60	136515.207115311
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	72	115735.867502667
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	65	125006.084561679
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	61	103937.012920052
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	52	115271.044575187
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	58	93219.0565595873
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	59	103941.352972591
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	43	84442.1070283108
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	55	93480.37228878
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	30	77134.9530760428
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	55	83476.7171139295
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	41	70762.3110150369
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	45	74544.4132438541
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_100  	1	31	64008.6388380822
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_100  	2	44	67491.2250837563
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	91	159729.37998012
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	94	164903.369530184
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	95	142417.396045783
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	82	149266.26109964
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	82	126601.744116776
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	86	133934.271017321
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	62	112702.530055109
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	53	121656.795392682
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	60	101993.355614641
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	57	110926.825225122
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	54	91379.9115115694
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	51	100722.77507245
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	45	83035.0033957591
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	54	90542.010134705
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	38	74729.0057872618
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	50	82463.0539995297
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	31	68770.4060380477
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	34	74753.0149468139
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_101  	1	32	63218.1138129716
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_101  	2	53	66888.0688725402
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	83	159880.511510466
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	89	166811.591959848
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	67	146026.690544555
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	83	149370.204093053
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	68	133759.155922588
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	71	135164.591155429
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	65	122512.935443532
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	74	122072.571605607
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	56	110551.815725454
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	57	110382.332644381
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	61	100066.452384491
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	58	99725.2448037953
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	57	89692.311350122
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	48	89626.2493138203
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	55	79180.4258920724
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	32	82694.1639258312
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	36	70752.0072009241
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	48	75087.4628069088
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_102  	1	41	64411.9513955435
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_102  	2	37	68216.8440011305
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	112	156324.396741115
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	86	166248.332294856
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	74	140242.03269882
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	76	151307.105454439
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	68	127258.447182283
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	78	137292.508853184
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	60	115965.287658354
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	66	124185.204501205
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	77	103206.892593167
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	59	112797.85345828
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	59	90289.7410842829
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	49	102591.397083345
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	40	81178.3256173948
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	57	93306.1723253535
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	39	73963.0424158605
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	50	82926.5969084949
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	37	66770.5296161493
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	41	75237.7348859782
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_103  	1	25	61838.9446229733
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_103  	2	43	67358.0919297413
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	86	160822.668582651
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	95	164297.488549499
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	74	144893.021059141
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	108	146844.432196885
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	65	132779.208879
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	69	130428.47380117
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	79	119669.102057312
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	76	116913.429924514
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	62	106210.039014114
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	57	104828.520842818
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	44	96400.6421450989
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	60	94320.9396013217
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	37	89708.2413534028
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	42	86091.0142837914
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	45	81837.6003856454
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	31	78282.1211522906
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	33	74543.6303714315
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	46	72061.7268814176
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_104  	1	41	67777.554687853
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_104  	2	42	63238.7323838943
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	84	159331.326662852
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	84	165385.060851004
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	90	143833.3166581
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	83	151038.458429506
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	78	128641.310945712
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	80	136032.177830298
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	57	116071.443034766
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	68	122675.064537553
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	62	105058.681217441
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	55	110047.46506797
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	51	94323.7653084912
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	51	101276.430395381
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	58	84748.901029451
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	47	93015.1031330163
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	39	76649.1008696617
1260.0-1440.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	38	84647.4070809432
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	32	69496.7284751482
1440.0-1620.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	40	77190.9299940388
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_105  	1	32	63076.0448108937
1620.0-1800.0  	  Bdy-sys_11  	  Adv-Ev_105  	2	38	70904.5110618186
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	100	158286.929207941
0.0-180.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	93	164570.097902516
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	94	140748.375310926
180.0-360.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	72	150047.272742723
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	68	125496.486897523
360.0-540.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	62	137687.147193846
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	73	113286.681701087
540.0-720.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	64	126653.033166323
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	51	101414.377145945
720.0-900.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	62	115199.689242665
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	49	91901.8306792998
900.0-1080.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	55	102790.104490151
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_106  	1	51	83908.4171315561
1080.0-1260.0  	  Bdy-sys_11  	  Adv-Ev_106  	2	54	93649.7139231911
