Cluster	Outcome.Grp	Outcome	Trt.Grp	Count	Exposure
540.0-720.0	Bdy-sys_10	Adv-Ev_80	4	36	75786.4396426142
720.0-900.0	Bdy-sys_10	Adv-Ev_80	1	24	42977.5834094747
720.0-900.0	Bdy-sys_10	Adv-Ev_80	2	25	43865.8785418941
720.0-900.0	Bdy-sys_10	Adv-Ev_80	3	35	43865.8785418941
720.0-900.0	Bdy-sys_10	Adv-Ev_80	4	25	43865.8785418941
900.0-1080.0	Bdy-sys_10	Adv-Ev_80	1	5	12742.729326086
900.0-1080.0	Bdy-sys_10	Adv-Ev_80	2	5	12794.2518349584
900.0-1080.0	Bdy-sys_10	Adv-Ev_80	3	15	12794.2518349584
900.0-1080.0	Bdy-sys_10	Adv-Ev_80	4	5	12794.2518349584
0.0-180.0	Bdy-sys_10	Adv-Ev_81	1	80	160474.896888032
0.0-180.0	Bdy-sys_10	Adv-Ev_81	2	95	163741.527466479
0.0-180.0	Bdy-sys_10	Adv-Ev_81	3	105	163741.527466479
0.0-180.0	Bdy-sys_10	Adv-Ev_81	4	95	163741.527466479
180.0-360.0	Bdy-sys_10	Adv-Ev_81	1	88	145171.328359521
180.0-360.0	Bdy-sys_10	Adv-Ev_81	2	84	148815.254188719
180.0-360.0	Bdy-sys_10	Adv-Ev_81	3	94	148815.254188719
180.0-360.0	Bdy-sys_10	Adv-Ev_81	4	84	148815.254188719
360.0-540.0	Bdy-sys_10	Adv-Ev_81	1	65	114921.139879258
360.0-540.0	Bdy-sys_10	Adv-Ev_81	2	70	116240.118604722
360.0-540.0	Bdy-sys_10	Adv-Ev_81	3	80	116240.118604722
360.0-540.0	Bdy-sys_10	Adv-Ev_81	4	70	116240.118604722
540.0-720.0	Bdy-sys_10	Adv-Ev_81	1	38	74786.3024233577
540.0-720.0	Bdy-sys_10	Adv-Ev_81	2	36	74674.6947235503
540.0-720.0	Bdy-sys_10	Adv-Ev_81	3	46	74674.6947235503
540.0-720.0	Bdy-sys_10	Adv-Ev_81	4	36	74674.6947235503
720.0-900.0	Bdy-sys_10	Adv-Ev_81	1	25	41086.7808818439
720.0-900.0	Bdy-sys_10	Adv-Ev_81	2	21	44675.0501089078
720.0-900.0	Bdy-sys_10	Adv-Ev_81	3	31	44675.0501089078
720.0-900.0	Bdy-sys_10	Adv-Ev_81	4	21	44675.0501089078
900.0-1080.0	Bdy-sys_10	Adv-Ev_81	1	12	12455.4527460404
900.0-1080.0	Bdy-sys_10	Adv-Ev_81	2	9	12742.5578600721
900.0-1080.0	Bdy-sys_10	Adv-Ev_81	3	19	12742.5578600721
900.0-1080.0	Bdy-sys_10	Adv-Ev_81	4	9	12742.5578600721
0.0-180.0	Bdy-sys_10	Adv-Ev_82	1	75	161035.880876978
0.0-180.0	Bdy-sys_10	Adv-Ev_82	2	90	165884.372822661
0.0-180.0	Bdy-sys_10	Adv-Ev_82	3	100	165884.372822661
0.0-180.0	Bdy-sys_10	Adv-Ev_82	4	90	165884.372822661
180.0-360.0	Bdy-sys_10	Adv-Ev_82	1	104	144890.397456667
180.0-360.0	Bdy-sys_10	Adv-Ev_82	2	81	150729.009142193
180.0-360.0	Bdy-sys_10	Adv-Ev_82	3	91	150729.009142193
180.0-360.0	Bdy-sys_10	Adv-Ev_82	4	81	150729.009142193
360.0-540.0	Bdy-sys_10	Adv-Ev_82	1	63	114827.319090888
360.0-540.0	Bdy-sys_10	Adv-Ev_82	2	65	118416.087136392
360.0-540.0	Bdy-sys_10	Adv-Ev_82	3	75	118416.087136392
360.0-540.0	Bdy-sys_10	Adv-Ev_82	4	65	118416.087136392
540.0-720.0	Bdy-sys_10	Adv-Ev_82	1	40	76064.3531402476
540.0-720.0	Bdy-sys_10	Adv-Ev_82	2	38	77822.3917322199
540.0-720.0	Bdy-sys_10	Adv-Ev_82	3	48	77822.3917322199
540.0-720.0	Bdy-sys_10	Adv-Ev_82	4	38	77822.3917322199
720.0-900.0	Bdy-sys_10	Adv-Ev_82	1	26	40957.7485679794
720.0-900.0	Bdy-sys_10	Adv-Ev_82	2	27	44672.6543164951
720.0-900.0	Bdy-sys_10	Adv-Ev_82	3	37	44672.6543164951
720.0-900.0	Bdy-sys_10	Adv-Ev_82	4	27	44672.6543164951
900.0-1080.0	Bdy-sys_10	Adv-Ev_82	1	10	11615.0231614306
900.0-1080.0	Bdy-sys_10	Adv-Ev_82	2	9	13780.3188062023
900.0-1080.0	Bdy-sys_10	Adv-Ev_82	3	19	13780.3188062023
900.0-1080.0	Bdy-sys_10	Adv-Ev_82	4	9	13780.3188062023
0.0-180.0	Bdy-sys_10	Adv-Ev_83	1	81	159808.570498211
0.0-180.0	Bdy-sys_10	Adv-Ev_83	2	101	164836.588394555
0.0-180.0	Bdy-sys_10	Adv-Ev_83	3	111	164836.588394555
0.0-180.0	Bdy-sys_10	Adv-Ev_83	4	101	164836.588394555
180.0-360.0	Bdy-sys_10	Adv-Ev_83	1	73	145828.501282695
180.0-360.0	Bdy-sys_10	Adv-Ev_83	2	76	148669.042508731
180.0-360.0	Bdy-sys_10	Adv-Ev_83	3	86	148669.042508731
180.0-360.0	Bdy-sys_10	Adv-Ev_83	4	76	148669.042508731
360.0-540.0	Bdy-sys_10	Adv-Ev_83	1	79	116240.736597291
360.0-540.0	Bdy-sys_10	Adv-Ev_83	2	58	117112.602917496
360.0-540.0	Bdy-sys_10	Adv-Ev_83	3	68	117112.602917496
360.0-540.0	Bdy-sys_10	Adv-Ev_83	4	58	117112.602917496
540.0-720.0	Bdy-sys_10	Adv-Ev_83	1	39	75967.5090977861
540.0-720.0	Bdy-sys_10	Adv-Ev_83	2	39	77399.4424600901
540.0-720.0	Bdy-sys_10	Adv-Ev_83	3	49	77399.4424600901
540.0-720.0	Bdy-sys_10	Adv-Ev_83	4	39	77399.4424600901
720.0-900.0	Bdy-sys_10	Adv-Ev_83	1	24	41231.0603950846
720.0-900.0	Bdy-sys_10	Adv-Ev_83	2	21	44751.5875984948
720.0-900.0	Bdy-sys_10	Adv-Ev_83	3	31	44751.5875984948
720.0-900.0	Bdy-sys_10	Adv-Ev_83	4	21	44751.5875984948
900.0-1080.0	Bdy-sys_10	Adv-Ev_83	1	9	11919.7038141627
900.0-1080.0	Bdy-sys_10	Adv-Ev_83	2	6	13733.0752231407
900.0-1080.0	Bdy-sys_10	Adv-Ev_83	3	16	13733.0752231407
900.0-1080.0	Bdy-sys_10	Adv-Ev_83	4	6	13733.0752231407
0.0-180.0	Bdy-sys_10	Adv-Ev_84	1	87	159580.280507974
0.0-180.0	Bdy-sys_10	Adv-Ev_84	2	92	165004.496057087
0.0-180.0	Bdy-sys_10	Adv-Ev_84	3	102	165004.496057087
0.0-180.0	Bdy-sys_10	Adv-Ev_84	4	92	165004.496057087
180.0-360.0	Bdy-sys_10	Adv-Ev_84	1	86	143806.720310112
180.0-360.0	Bdy-sys_10	Adv-Ev_84	2	83	149481.876198561
180.0-360.0	Bdy-sys_10	Adv-Ev_84	3	93	149481.876198561
180.0-360.0	Bdy-sys_10	Adv-Ev_84	4	83	149481.876198561
360.0-540.0	Bdy-sys_10	Adv-Ev_84	1	61	114329.988036384
360.0-540.0	Bdy-sys_10	Adv-Ev_84	2	72	118164.870361903
360.0-540.0	Bdy-sys_10	Adv-Ev_84	3	82	118164.870361903
360.0-540.0	Bdy-sys_10	Adv-Ev_84	4	72	118164.870361903
540.0-720.0	Bdy-sys_10	Adv-Ev_84	1	30	74941.8445146817
540.0-720.0	Bdy-sys_10	Adv-Ev_84	2	36	75443.5118708323
540.0-720.0	Bdy-sys_10	Adv-Ev_84	3	46	75443.5118708323
540.0-720.0	Bdy-sys_10	Adv-Ev_84	4	36	75443.5118708323
720.0-900.0	Bdy-sys_10	Adv-Ev_84	1	23	41376.2351187194
720.0-900.0	Bdy-sys_10	Adv-Ev_84	2	30	42591.2955023809
720.0-900.0	Bdy-sys_10	Adv-Ev_84	3	40	42591.2955023809
720.0-900.0	Bdy-sys_10	Adv-Ev_84	4	30	42591.2955023809
900.0-1080.0	Bdy-sys_10	Adv-Ev_84	1	10	12361.2975567671
900.0-1080.0	Bdy-sys_10	Adv-Ev_84	2	5	11549.5036036804
900.0-1080.0	Bdy-sys_10	Adv-Ev_84	3	15	11549.5036036804
900.0-1080.0	Bdy-sys_10	Adv-Ev_84	4	5	11549.5036036804
0.0-180.0	Bdy-sys_10	Adv-Ev_85	1	72	160981.154091579
0.0-180.0	Bdy-sys_10	Adv-Ev_85	2	81	165678.629393288
0.0-180.0	Bdy-sys_10	Adv-Ev_85	3	91	165678.629393288
0.0-180.0	Bdy-sys_10	Adv-Ev_85	4	81	165678.629393288
180.0-360.0	Bdy-sys_10	Adv-Ev_85	1	86	147458.224685381
180.0-360.0	Bdy-sys_10	Adv-Ev_85	2	75	151226.231714503
180.0-360.0	Bdy-sys_10	Adv-Ev_85	3	85	151226.231714503
180.0-360.0	Bdy-sys_10	Adv-Ev_85	4	75	151226.231714503
360.0-540.0	Bdy-sys_10	Adv-Ev_85	1	62	117282.076366206
360.0-540.0	Bdy-sys_10	Adv-Ev_85	2	53	122726.990372733
360.0-540.0	Bdy-sys_10	Adv-Ev_85	3	63	122726.990372733
360.0-540.0	Bdy-sys_10	Adv-Ev_85	4	53	122726.990372733
540.0-720.0	Bdy-sys_10	Adv-Ev_85	1	38	79518.6307535264
540.0-720.0	Bdy-sys_10	Adv-Ev_85	2	53	78940.5151263862
540.0-720.0	Bdy-sys_10	Adv-Ev_85	3	63	78940.5151263862
540.0-720.0	Bdy-sys_10	Adv-Ev_85	4	53	78940.5151263862
720.0-900.0	Bdy-sys_10	Adv-Ev_85	1	21	43193.5221152691
720.0-900.0	Bdy-sys_10	Adv-Ev_85	2	22	43546.5406186373
720.0-900.0	Bdy-sys_10	Adv-Ev_85	3	32	43546.5406186373
720.0-900.0	Bdy-sys_10	Adv-Ev_85	4	22	43546.5406186373
900.0-1080.0	Bdy-sys_10	Adv-Ev_85	1	7	13250.1991637945
900.0-1080.0	Bdy-sys_10	Adv-Ev_85	2	8	11848.1186444563
900.0-1080.0	Bdy-sys_10	Adv-Ev_85	3	18	11848.1186444563
900.0-1080.0	Bdy-sys_10	Adv-Ev_85	4	8	11848.1186444563
0.0-180.0	Bdy-sys_10	Adv-Ev_86	1	90	159138.979853206
0.0-180.0	Bdy-sys_10	Adv-Ev_86	2	91	165331.741623753
0.0-180.0	Bdy-sys_10	Adv-Ev_86	3	101	165331.741623753
0.0-180.0	Bdy-sys_10	Adv-Ev_86	4	91	165331.741623753
180.0-360.0	Bdy-sys_10	Adv-Ev_86	1	71	145073.533035131
180.0-360.0	Bdy-sys_10	Adv-Ev_86	2	93	148303.157689336
180.0-360.0	Bdy-sys_10	Adv-Ev_86	3	103	148303.157689336
180.0-360.0	Bdy-sys_10	Adv-Ev_86	4	93	148303.157689336
360.0-540.0	Bdy-sys_10	Adv-Ev_86	1	51	117513.08837585
360.0-540.0	Bdy-sys_10	Adv-Ev_86	2	73	116099.375758244
360.0-540.0	Bdy-sys_10	Adv-Ev_86	3	83	116099.375758244
360.0-540.0	Bdy-sys_10	Adv-Ev_86	4	73	116099.375758244
540.0-720.0	Bdy-sys_10	Adv-Ev_86	1	55	76212.5528861804
540.0-720.0	Bdy-sys_10	Adv-Ev_86	2	45	75754.4559954421
540.0-720.0	Bdy-sys_10	Adv-Ev_86	3	55	75754.4559954421
540.0-720.0	Bdy-sys_10	Adv-Ev_86	4	45	75754.4559954421
720.0-900.0	Bdy-sys_10	Adv-Ev_86	1	25	39167.8364330965
720.0-900.0	Bdy-sys_10	Adv-Ev_86	2	16	42946.3999587424
720.0-900.0	Bdy-sys_10	Adv-Ev_86	3	26	42946.3999587424
720.0-900.0	Bdy-sys_10	Adv-Ev_86	4	16	42946.3999587424
900.0-1080.0	Bdy-sys_10	Adv-Ev_86	1	7	11741.0996411167
900.0-1080.0	Bdy-sys_10	Adv-Ev_86	2	8	12908.0327597007
900.0-1080.0	Bdy-sys_10	Adv-Ev_86	3	18	12908.0327597007
900.0-1080.0	Bdy-sys_10	Adv-Ev_86	4	8	12908.0327597007
0.0-180.0	Bdy-sys_10	Adv-Ev_87	1	102	158584.276492366
0.0-180.0	Bdy-sys_10	Adv-Ev_87	2	83	165912.806824515
0.0-180.0	Bdy-sys_10	Adv-Ev_87	3	93	165912.806824515
0.0-180.0	Bdy-sys_10	Adv-Ev_87	4	83	165912.806824515
180.0-360.0	Bdy-sys_10	Adv-Ev_87	1	79	142327.026869329
180.0-360.0	Bdy-sys_10	Adv-Ev_87	2	87	150561.868675522
180.0-360.0	Bdy-sys_10	Adv-Ev_87	3	97	150561.868675522
180.0-360.0	Bdy-sys_10	Adv-Ev_87	4	87	150561.868675522
360.0-540.0	Bdy-sys_10	Adv-Ev_87	1	70	112447.575417677
360.0-540.0	Bdy-sys_10	Adv-Ev_87	2	59	119297.372998928
360.0-540.0	Bdy-sys_10	Adv-Ev_87	3	69	119297.372998928
360.0-540.0	Bdy-sys_10	Adv-Ev_87	4	59	119297.372998928
540.0-720.0	Bdy-sys_10	Adv-Ev_87	1	39	75808.0713728442
540.0-720.0	Bdy-sys_10	Adv-Ev_87	2	48	77731.7246799022
540.0-720.0	Bdy-sys_10	Adv-Ev_87	3	58	77731.7246799022
540.0-720.0	Bdy-sys_10	Adv-Ev_87	4	48	77731.7246799022
720.0-900.0	Bdy-sys_10	Adv-Ev_87	1	22	41350.8592400756
720.0-900.0	Bdy-sys_10	Adv-Ev_87	2	34	43810.0787326571
720.0-900.0	Bdy-sys_10	Adv-Ev_87	3	44	43810.0787326571
720.0-900.0	Bdy-sys_10	Adv-Ev_87	4	34	43810.0787326571
900.0-1080.0	Bdy-sys_10	Adv-Ev_87	1	7	12799.1767061998
900.0-1080.0	Bdy-sys_10	Adv-Ev_87	2	9	12393.3312781895
900.0-1080.0	Bdy-sys_10	Adv-Ev_87	3	19	12393.3312781895
900.0-1080.0	Bdy-sys_10	Adv-Ev_87	4	9	12393.3312781895
0.0-180.0	Bdy-sys_10	Adv-Ev_88	1	93	158625.140934237
0.0-180.0	Bdy-sys_10	Adv-Ev_88	2	87	165577.274387071
0.0-180.0	Bdy-sys_10	Adv-Ev_88	3	97	165577.274387071
0.0-180.0	Bdy-sys_10	Adv-Ev_88	4	87	165577.274387071
180.0-360.0	Bdy-sys_10	Adv-Ev_88	1	96	141376.822905227
180.0-360.0	Bdy-sys_10	Adv-Ev_88	2	81	150285.048205983
180.0-360.0	Bdy-sys_10	Adv-Ev_88	3	91	150285.048205983
180.0-360.0	Bdy-sys_10	Adv-Ev_88	4	81	150285.048205983
360.0-540.0	Bdy-sys_10	Adv-Ev_88	1	76	111874.305166485
360.0-540.0	Bdy-sys_10	Adv-Ev_88	2	59	119540.378981003
360.0-540.0	Bdy-sys_10	Adv-Ev_88	3	69	119540.378981003
360.0-540.0	Bdy-sys_10	Adv-Ev_88	4	59	119540.378981003
540.0-720.0	Bdy-sys_10	Adv-Ev_88	1	49	71874.149209658
540.0-720.0	Bdy-sys_10	Adv-Ev_88	2	38	78940.779692863
540.0-720.0	Bdy-sys_10	Adv-Ev_88	3	48	78940.779692863
540.0-720.0	Bdy-sys_10	Adv-Ev_88	4	38	78940.779692863
720.0-900.0	Bdy-sys_10	Adv-Ev_88	1	31	38430.3340029037
720.0-900.0	Bdy-sys_10	Adv-Ev_88	2	27	44748.4997855798
720.0-900.0	Bdy-sys_10	Adv-Ev_88	3	37	44748.4997855798
720.0-900.0	Bdy-sys_10	Adv-Ev_88	4	27	44748.4997855798
900.0-1080.0	Bdy-sys_10	Adv-Ev_88	1	3	12231.0917047755
900.0-1080.0	Bdy-sys_10	Adv-Ev_88	2	13	11898.1392026392
900.0-1080.0	Bdy-sys_10	Adv-Ev_88	3	23	11898.1392026392
900.0-1080.0	Bdy-sys_10	Adv-Ev_88	4	13	11898.1392026392
0.0-180.0	Bdy-sys_10	Adv-Ev_89	1	86	159508.8826023
0.0-180.0	Bdy-sys_10	Adv-Ev_89	2	100	164072.401371174
0.0-180.0	Bdy-sys_10	Adv-Ev_89	3	110	164072.401371174
0.0-180.0	Bdy-sys_10	Adv-Ev_89	4	100	164072.401371174
180.0-360.0	Bdy-sys_10	Adv-Ev_89	1	76	145335.967089192
180.0-360.0	Bdy-sys_10	Adv-Ev_89	2	74	149241.256179685
180.0-360.0	Bdy-sys_10	Adv-Ev_89	3	84	149241.256179685
180.0-360.0	Bdy-sys_10	Adv-Ev_89	4	74	149241.256179685
360.0-540.0	Bdy-sys_10	Adv-Ev_89	1	71	116970.658301231
360.0-540.0	Bdy-sys_10	Adv-Ev_89	2	65	118461.27349835
360.0-540.0	Bdy-sys_10	Adv-Ev_89	3	75	118461.27349835
360.0-540.0	Bdy-sys_10	Adv-Ev_89	4	65	118461.27349835
540.0-720.0	Bdy-sys_10	Adv-Ev_89	1	41	77009.0863064764
540.0-720.0	Bdy-sys_10	Adv-Ev_89	2	36	77335.1980746554
540.0-720.0	Bdy-sys_10	Adv-Ev_89	3	46	77335.1980746554
540.0-720.0	Bdy-sys_10	Adv-Ev_89	4	36	77335.1980746554
720.0-900.0	Bdy-sys_10	Adv-Ev_89	1	24	40543.2649063482
720.0-900.0	Bdy-sys_10	Adv-Ev_89	2	20	44156.3624927139
720.0-900.0	Bdy-sys_10	Adv-Ev_89	3	30	44156.3624927139
720.0-900.0	Bdy-sys_10	Adv-Ev_89	4	20	44156.3624927139
900.0-1080.0	Bdy-sys_10	Adv-Ev_89	1	7	11501.9796346465
900.0-1080.0	Bdy-sys_10	Adv-Ev_89	2	5	13308.1530991279
900.0-1080.0	Bdy-sys_10	Adv-Ev_89	3	15	13308.1530991279
900.0-1080.0	Bdy-sys_10	Adv-Ev_89	4	5	13308.1530991279
0.0-180.0	Bdy-sys_11	Adv-Ev_100	1	99	158636.849877481
0.0-180.0	Bdy-sys_11	Adv-Ev_100	2	95	165211.74002463
0.0-180.0	Bdy-sys_11	Adv-Ev_100	3	105	165211.74002463
0.0-180.0	Bdy-sys_11	Adv-Ev_100	4	95	165211.74002463
180.0-360.0	Bdy-sys_11	Adv-Ev_100	1	71	142987.041894405
180.0-360.0	Bdy-sys_11	Adv-Ev_100	2	79	150054.79263389
180.0-360.0	Bdy-sys_11	Adv-Ev_100	3	89	150054.79263389
180.0-360.0	Bdy-sys_11	Adv-Ev_100	4	79	150054.79263389
360.0-540.0	Bdy-sys_11	Adv-Ev_100	1	69	114593.657784288
360.0-540.0	Bdy-sys_11	Adv-Ev_100	2	50	120729.213370952
360.0-540.0	Bdy-sys_11	Adv-Ev_100	3	60	120729.213370952
360.0-540.0	Bdy-sys_11	Adv-Ev_100	4	50	120729.213370952
540.0-720.0	Bdy-sys_11	Adv-Ev_100	1	44	73118.0327947155
540.0-720.0	Bdy-sys_11	Adv-Ev_100	2	40	80591.3701204572
540.0-720.0	Bdy-sys_11	Adv-Ev_100	3	50	80591.3701204572
540.0-720.0	Bdy-sys_11	Adv-Ev_100	4	40	80591.3701204572
720.0-900.0	Bdy-sys_11	Adv-Ev_100	1	24	39266.7310328956
720.0-900.0	Bdy-sys_11	Adv-Ev_100	2	20	46035.0663640616
720.0-900.0	Bdy-sys_11	Adv-Ev_100	3	30	46035.0663640616
720.0-900.0	Bdy-sys_11	Adv-Ev_100	4	20	46035.0663640616
900.0-1080.0	Bdy-sys_11	Adv-Ev_100	1	8	11037.782603216
900.0-1080.0	Bdy-sys_11	Adv-Ev_100	2	4	12486.3592575114
900.0-1080.0	Bdy-sys_11	Adv-Ev_100	3	14	12486.3592575114
900.0-1080.0	Bdy-sys_11	Adv-Ev_100	4	4	12486.3592575114
0.0-180.0	Bdy-sys_11	Adv-Ev_101	1	91	159729.37998012
0.0-180.0	Bdy-sys_11	Adv-Ev_101	2	94	164903.369530184
0.0-180.0	Bdy-sys_11	Adv-Ev_101	3	104	164903.369530184
0.0-180.0	Bdy-sys_11	Adv-Ev_101	4	94	164903.369530184
180.0-360.0	Bdy-sys_11	Adv-Ev_101	1	95	142417.396045783
180.0-360.0	Bdy-sys_11	Adv-Ev_101	2	82	149266.26109964
180.0-360.0	Bdy-sys_11	Adv-Ev_101	3	92	149266.26109964
180.0-360.0	Bdy-sys_11	Adv-Ev_101	4	82	149266.26109964
360.0-540.0	Bdy-sys_11	Adv-Ev_101	1	72	113223.583615527
360.0-540.0	Bdy-sys_11	Adv-Ev_101	2	68	117179.492542162
360.0-540.0	Bdy-sys_11	Adv-Ev_101	3	78	117179.492542162
360.0-540.0	Bdy-sys_11	Adv-Ev_101	4	68	117179.492542162
540.0-720.0	Bdy-sys_11	Adv-Ev_101	1	40	74634.4297944616
540.0-720.0	Bdy-sys_11	Adv-Ev_101	2	30	76317.1373344014
540.0-720.0	Bdy-sys_11	Adv-Ev_101	3	40	76317.1373344014
540.0-720.0	Bdy-sys_11	Adv-Ev_101	4	30	76317.1373344014
720.0-900.0	Bdy-sys_11	Adv-Ev_101	1	20	40884.701826244
720.0-900.0	Bdy-sys_11	Adv-Ev_101	2	21	44120.2766456681
720.0-900.0	Bdy-sys_11	Adv-Ev_101	3	31	44120.2766456681
720.0-900.0	Bdy-sys_11	Adv-Ev_101	4	21	44120.2766456681
900.0-1080.0	Bdy-sys_11	Adv-Ev_101	1	8	12711.8619224856
900.0-1080.0	Bdy-sys_11	Adv-Ev_101	2	7	11983.287845459
900.0-1080.0	Bdy-sys_11	Adv-Ev_101	3	17	11983.287845459
900.0-1080.0	Bdy-sys_11	Adv-Ev_101	4	7	11983.287845459
0.0-180.0	Bdy-sys_11	Adv-Ev_102	1	83	159880.511510466
0.0-180.0	Bdy-sys_11	Adv-Ev_102	2	89	166811.591959848
0.0-180.0	Bdy-sys_11	Adv-Ev_102	3	99	166811.591959848
0.0-180.0	Bdy-sys_11	Adv-Ev_102	4	89	166811.591959848
180.0-360.0	Bdy-sys_11	Adv-Ev_102	1	67	146026.690544555
180.0-360.0	Bdy-sys_11	Adv-Ev_102	2	83	149370.204093053
180.0-360.0	Bdy-sys_11	Adv-Ev_102	3	93	149370.204093053
180.0-360.0	Bdy-sys_11	Adv-Ev_102	4	83	149370.204093053
360.0-540.0	Bdy-sys_11	Adv-Ev_102	1	64	119384.044069842
360.0-540.0	Bdy-sys_11	Adv-Ev_102	2	64	116813.088227898
360.0-540.0	Bdy-sys_11	Adv-Ev_102	3	74	116813.088227898
360.0-540.0	Bdy-sys_11	Adv-Ev_102	4	64	116813.088227898
540.0-720.0	Bdy-sys_11	Adv-Ev_102	1	46	80141.9329068657
540.0-720.0	Bdy-sys_11	Adv-Ev_102	2	46	75213.8074189965
540.0-720.0	Bdy-sys_11	Adv-Ev_102	3	56	75213.8074189965
540.0-720.0	Bdy-sys_11	Adv-Ev_102	4	46	75213.8074189965
720.0-900.0	Bdy-sys_11	Adv-Ev_102	1	28	42137.9581115158
720.0-900.0	Bdy-sys_11	Adv-Ev_102	2	18	43340.8863389148
720.0-900.0	Bdy-sys_11	Adv-Ev_102	3	28	43340.8863389148
720.0-900.0	Bdy-sys_11	Adv-Ev_102	4	18	43340.8863389148
900.0-1080.0	Bdy-sys_11	Adv-Ev_102	1	9	12662.1996025696
900.0-1080.0	Bdy-sys_11	Adv-Ev_102	2	5	12823.1101032971
900.0-1080.0	Bdy-sys_11	Adv-Ev_102	3	15	12823.1101032971
900.0-1080.0	Bdy-sys_11	Adv-Ev_102	4	5	12823.1101032971
0.0-180.0	Bdy-sys_11	Adv-Ev_103	1	112	156324.396741115
0.0-180.0	Bdy-sys_11	Adv-Ev_103	2	86	166248.332294856
0.0-180.0	Bdy-sys_11	Adv-Ev_103	3	96	166248.332294856
0.0-180.0	Bdy-sys_11	Adv-Ev_103	4	86	166248.332294856
180.0-360.0	Bdy-sys_11	Adv-Ev_103	1	74	140242.03269882
180.0-360.0	Bdy-sys_11	Adv-Ev_103	2	76	151307.105454439
180.0-360.0	Bdy-sys_11	Adv-Ev_103	3	86	151307.105454439
180.0-360.0	Bdy-sys_11	Adv-Ev_103	4	76	151307.105454439
360.0-540.0	Bdy-sys_11	Adv-Ev_103	1	65	113346.438616361
360.0-540.0	Bdy-sys_11	Adv-Ev_103	2	68	120523.430041132
360.0-540.0	Bdy-sys_11	Adv-Ev_103	3	78	120523.430041132
360.0-540.0	Bdy-sys_11	Adv-Ev_103	4	68	120523.430041132
540.0-720.0	Bdy-sys_11	Adv-Ev_103	1	35	75055.4147153924
540.0-720.0	Bdy-sys_11	Adv-Ev_103	2	37	79395.6244193888
540.0-720.0	Bdy-sys_11	Adv-Ev_103	3	47	79395.6244193888
540.0-720.0	Bdy-sys_11	Adv-Ev_103	4	37	79395.6244193888
720.0-900.0	Bdy-sys_11	Adv-Ev_103	1	22	40449.3359136201
720.0-900.0	Bdy-sys_11	Adv-Ev_103	2	18	46289.5026599941
720.0-900.0	Bdy-sys_11	Adv-Ev_103	3	28	46289.5026599941
720.0-900.0	Bdy-sys_11	Adv-Ev_103	4	18	46289.5026599941
900.0-1080.0	Bdy-sys_11	Adv-Ev_103	1	5	12298.8150211393
900.0-1080.0	Bdy-sys_11	Adv-Ev_103	2	5	13896.1715410962
900.0-1080.0	Bdy-sys_11	Adv-Ev_103	3	15	13896.1715410962
900.0-1080.0	Bdy-sys_11	Adv-Ev_103	4	5	13896.1715410962
0.0-180.0	Bdy-sys_11	Adv-Ev_104	1	86	160822.668582651
0.0-180.0	Bdy-sys_11	Adv-Ev_104	2	95	164297.488549499
0.0-180.0	Bdy-sys_11	Adv-Ev_104	3	105	164297.488549499
0.0-180.0	Bdy-sys_11	Adv-Ev_104	4	95	164297.488549499
180.0-360.0	Bdy-sys_11	Adv-Ev_104	1	74	144893.021059141
180.0-360.0	Bdy-sys_11	Adv-Ev_104	2	108	146844.432196885
180.0-360.0	Bdy-sys_11	Adv-Ev_104	3	118	146844.432196885
180.0-360.0	Bdy-sys_11	Adv-Ev_104	4	108	146844.432196885
360.0-540.0	Bdy-sys_11	Adv-Ev_104	1	58	117688.80492894
360.0-540.0	Bdy-sys_11	Adv-Ev_104	2	64	112938.327209028
360.0-540.0	Bdy-sys_11	Adv-Ev_104	3	74	112938.327209028
360.0-540.0	Bdy-sys_11	Adv-Ev_104	4	64	112938.327209028
540.0-720.0	Bdy-sys_11	Adv-Ev_104	1	50	78838.6876532348
540.0-720.0	Bdy-sys_11	Adv-Ev_104	2	41	74308.9900984464
540.0-720.0	Bdy-sys_11	Adv-Ev_104	3	51	74308.9900984464
540.0-720.0	Bdy-sys_11	Adv-Ev_104	4	41	74308.9900984464
720.0-900.0	Bdy-sys_11	Adv-Ev_104	1	27	41182.1530620649
720.0-900.0	Bdy-sys_11	Adv-Ev_104	2	20	42237.2893061543
720.0-900.0	Bdy-sys_11	Adv-Ev_104	3	30	42237.2893061543
720.0-900.0	Bdy-sys_11	Adv-Ev_104	4	20	42237.2893061543
900.0-1080.0	Bdy-sys_11	Adv-Ev_104	1	9	12282.3325365541
900.0-1080.0	Bdy-sys_11	Adv-Ev_104	2	8	11546.202571179
900.0-1080.0	Bdy-sys_11	Adv-Ev_104	3	18	11546.202571179
900.0-1080.0	Bdy-sys_11	Adv-Ev_104	4	8	11546.202571179
0.0-180.0	Bdy-sys_11	Adv-Ev_105	1	84	159331.326662852
0.0-180.0	Bdy-sys_11	Adv-Ev_105	2	84	165385.060851004
0.0-180.0	Bdy-sys_11	Adv-Ev_105	3	94	165385.060851004
0.0-180.0	Bdy-sys_11	Adv-Ev_105	4	84	165385.060851004
180.0-360.0	Bdy-sys_11	Adv-Ev_105	1	90	143833.3166581
180.0-360.0	Bdy-sys_11	Adv-Ev_105	2	83	151038.458429506
180.0-360.0	Bdy-sys_11	Adv-Ev_105	3	93	151038.458429506
